ordinal,ordinal,nominal,nominal,ordinal,ordinal,ordinal,nominal,nominal,nominal,ordinal,nominal,nominal,nominal,ordinal,ordinal,ordinal,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal
1,3,1,1,1,1,23,0,0,1,21,1,1,1,2,1,10.5,0,3,1,0,1,0,1,1,0,0,1
1,6,1,0,2,2,26,0,0,0,31,1,0,1,3,1,15.4,0,1,1,0,1,0,1,0,0,0,1
1,0,1,1,2,1,18,0,0,1,26,0,1,1,2,1,13.1,0,1,1,0,1,0,0,1,0,0,1
1,2,0,0,3,2,23,0,0,0,51,1,0,0,4,1,27,0,4,0,0,1,0,0,1,0,0,1
1,1,1,1,1,1,31,1,0,0,22,0,1,1,4,3,10.5,0,2,0,0,0,0,0,1,0,1,1
1,6,1,0,2,2,48,1,0,0,39,1,1,1,1,2,19.7,0,1,1,0,1,0,1,1,0,0,1
1,4,1,0,3,2,25,1,0,0,50,0,0,0,3,5,25.3,0,3,0,1,1,0,0,0,0,0,1
1,2,1,1,3,2,26,1,0,0,51,8,1,0,5,4,25.4,0,1,0,0,1,0,1,1,0,0,1
1,2,1,1,2,1,22,0,0,1,27,1,1,1,4,1,13.1,0,1,1,0,1,0,1,1,0,1,1
1,3,1,1,2,2,23,1,0,1,43,1,1,1,3,4,21.4,0,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,1,23,1,0,1,23,1,1,1,2,5,11.5,0,1,1,0,1,0,0,1,0,0,1
1,0,0,0,1,1,20,1,0,1,20,0,0,1,2,5,10.4,0,3,0,0,0,0,0,1,0,0,1
1,9,1,1,1,1,35,1,0,1,15,1,1,1,4,3,7.3,0,1,1,0,1,0,0,1,0,0,1
1,3,1,1,1,1,24,0,0,1,13,1,1,1,1,1,6.5,0,1,1,0,1,1,1,1,0,1,0
1,10,1,1,2,2,38,0,0,0,41,0,0,1,5,1,20.1,0,4,0,0,0,0,0,1,0,0,1
1,3,1,1,2,2,25,1,0,1,43,0,0,1,3,4,21.4,0,1,0,0,0,0,0,1,0,0,1
1,11,1,1,2,1,31,0,0,0,27,0,0,1,5,1,13.3,0,4,0,0,0,0,0,0,0,1,1
1,3,0,0,1,1,31,1,0,0,16,1,0,1,4,2,8,0,1,0,0,1,0,0,1,0,0,1
1,30,1,0,2,1,53,1,0,0,27,1,0,1,1,2,12.9,0,1,0,0,1,0,1,1,0,0,1
1,0,1,1,1,1,19,1,0,0,14,1,1,1,2,3,6.9,0,1,1,0,1,0,0,1,0,1,0
1,0,1,0,1,1,19,1,0,1,16,0,1,1,2,5,8.1,0,2,1,1,1,0,1,1,0,0,1
1,0,1,1,2,2,25,0,0,1,43,1,0,1,2,2,21.5,0,1,1,0,1,0,1,1,0,0,1
1,0,1,1,1,1,35,1,0,1,21,0,1,0,4,2,10.5,0,3,1,0,1,0,0,1,0,0,1
1,7,1,1,4,3,26,0,0,0,102,0,1,0,5,1,50.6,0,1,0,0,1,0,0,1,0,0,1
1,2,1,1,1,1,22,0,0,0,20,0,1,0,3,1,9.6,0,1,1,0,1,0,0,1,0,1,1
1,5,1,1,2,1,25,1,0,1,27,0,1,0,4,3,13.6,0,2,1,1,1,0,0,1,0,0,1
1,24,0,0,1,1,47,0,0,0,19,1,0,1,1,1,9.3,0,1,1,1,1,0,1,1,0,0,0
1,3,1,1,1,1,26,0,0,0,20,1,1,0,2,4,10.4,0,1,1,0,1,0,0,0,0,0,1
1,2,0,0,1,1,21,1,0,0,18,1,0,0,3,8,8.9,0,2,0,0,0,0,0,1,0,0,1
1,12,1,1,1,1,54,0,0,1,21,1,0,1,2,4,10.5,0,1,1,0,1,0,1,1,0,0,0
1,2,0,1,1,1,26,0,0,1,23,0,1,1,4,1,11.4,0,1,0,0,1,0,0,0,0,0,1
1,27,1,0,2,2,49,0,0,0,31,1,1,0,2,3,15.2,0,3,1,1,1,0,1,1,0,0,1
1,9,1,1,4,3,31,0,0,1,77,1,1,0,5,1,37.4,0,1,1,0,1,0,1,1,0,0,1
1,0,1,1,2,1,22,1,0,1,26,1,1,1,4,4,13.1,0,1,1,0,0,1,1,0,0,1,1
1,3,1,1,3,3,23,0,0,1,63,1,1,1,4,2,31.6,0,2,1,0,1,0,0,1,0,0,1
1,1,1,1,2,1,21,0,0,1,28,0,1,0,3,2,13.6,0,5,1,0,1,0,1,1,0,0,1
1,3,1,1,2,2,26,1,0,1,43,8,1,1,4,3,21.8,0,1,0,0,1,0,1,1,0,0,1
1,2,1,1,1,1,24,1,0,0,24,0,1,1,4,7,11.9,0,2,1,0,1,0,0,0,0,0,1
1,1,1,1,1,1,22,0,0,0,18,1,0,1,4,1,9,0,1,1,0,1,0,1,1,0,0,1
1,0,1,0,1,1,19,0,0,0,20,1,1,0,2,1,10.3,0,1,0,0,1,0,0,1,0,0,1
1,6,1,1,2,2,29,0,0,1,38,1,1,1,4,1,18.8,0,1,1,0,1,0,1,1,0,0,1
1,8,1,0,2,1,27,1,0,1,29,1,1,0,5,5,14.1,0,2,1,0,1,0,1,1,0,0,1
1,2,1,1,1,1,21,0,0,1,13,1,1,1,3,1,6.6,0,1,1,0,1,1,1,1,0,1,1
1,0,1,0,1,1,24,0,0,1,18,0,0,1,4,2,9,0,1,1,1,0,1,1,0,0,0,1
1,4,1,0,1,1,27,0,0,0,15,1,1,1,3,1,7.6,0,2,1,0,1,0,1,0,0,1,1
1,0,1,1,1,1,21,0,0,0,14,0,0,1,3,3,6.8,0,3,0,0,0,1,0,1,0,0,1
1,0,1,1,4,3,28,0,0,0,89,0,0,0,5,1,45,0,2,0,0,0,0,0,0,0,0,1
1,3,1,1,2,1,23,0,0,1,26,1,1,1,3,1,12.7,0,1,1,0,1,0,1,1,0,1,1
1,2,1,1,1,1,25,1,0,0,20,1,1,1,4,2,10.4,0,1,1,0,0,0,1,0,0,0,1
1,1,1,1,1,1,24,0,0,1,18,0,1,1,2,2,8.8,0,2,0,0,1,1,0,1,0,0,1
1,3,1,1,1,1,25,0,0,0,13,0,0,1,4,1,6.3,0,1,0,0,1,1,1,1,0,1,1
1,10,1,1,2,2,35,0,0,1,45,1,1,1,4,1,22.1,0,1,1,0,1,0,0,1,0,0,1
1,4,1,1,1,1,24,1,0,1,16,1,1,1,3,6,7.8,0,3,1,0,1,1,1,1,0,1,1
1,3,1,1,1,1,69,1,0,0,9,1,1,1,1,2,4.2,1,2,1,1,1,1,1,1,1,1,1
1,9,1,1,1,1,34,0,0,1,17,1,1,1,1,1,8.6,0,2,1,0,1,0,1,1,0,0,1
1,2,1,1,1,1,21,1,0,1,20,0,1,1,3,3,10,0,2,1,0,1,0,0,1,0,0,1
1,16,0,0,3,3,49,0,0,0,62,1,1,0,4,1,30.2,0,2,1,1,1,0,0,1,0,0,1
1,1,1,1,1,1,21,0,0,1,24,1,1,1,3,1,12,0,3,1,1,1,0,1,1,0,0,1
1,1,1,1,1,1,22,0,0,1,23,0,0,0,4,2,11.3,0,1,0,0,1,0,1,1,0,0,1
1,4,1,0,2,1,24,0,0,0,27,0,0,0,4,5,13.3,0,1,0,1,0,0,0,0,0,0,1
1,6,1,1,2,1,54,0,0,1,27,1,1,1,1,1,13.4,0,1,1,0,1,1,1,1,0,0,1
1,0,0,1,3,2,23,1,0,0,55,1,0,1,4,6,29.1,0,2,0,1,1,0,1,1,0,0,1
1,0,1,1,2,2,19,1,0,1,40,1,1,1,2,5,18.7,0,3,1,0,1,0,1,1,0,0,1
1,6,1,0,2,1,57,0,0,1,25,1,1,0,2,1,12.4,0,1,0,0,1,0,1,1,0,0,1
1,1,0,1,2,2,27,0,0,0,33,0,1,1,4,2,16.1,0,1,0,0,0,0,0,0,0,1,1
1,0,1,0,1,1,20,0,0,0,24,1,0,1,3,4,11.5,0,2,1,0,1,0,0,0,0,0,1
1,2,1,1,1,1,23,0,0,1,21,1,1,1,4,4,10.5,0,3,1,0,1,0,0,1,0,0,1
1,23,1,1,2,2,45,0,0,1,45,1,1,1,4,1,21.6,0,1,1,0,1,0,0,1,0,0,1
1,7,1,1,2,1,29,1,0,0,25,0,0,0,2,3,12.1,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,2,2,20,1,0,0,33,1,0,1,3,7,16.5,0,1,1,1,0,0,1,1,0,0,1
1,2,1,1,1,1,23,1,0,1,19,1,1,1,2,4,9.6,0,1,1,1,1,0,1,1,0,0,1
1,0,0,1,1,1,20,0,0,0,18,0,0,0,3,1,8.9,0,2,0,0,1,1,0,0,0,1,0
1,26,1,0,1,1,48,0,0,0,23,1,1,0,2,1,11.6,0,2,1,1,1,0,1,1,0,0,1
1,1,1,1,2,1,22,1,0,1,28,1,1,1,3,3,14.7,0,3,0,0,1,0,0,1,0,1,1
1,3,1,1,3,2,35,0,0,0,53,1,0,1,2,1,26.2,0,2,1,0,1,0,1,1,0,0,1
1,5,1,1,2,2,33,1,0,0,32,1,1,1,1,5,15.3,0,1,0,1,1,0,0,1,0,0,0
1,1,1,0,2,1,22,1,0,1,29,1,1,0,4,5,14.5,0,1,0,0,0,0,0,0,0,0,0
1,7,1,1,1,1,41,0,0,0,17,1,0,1,1,1,8.5,0,1,0,0,1,0,1,1,1,0,0
1,9,1,0,1,1,30,0,0,1,22,8,1,0,3,2,10.8,0,1,0,0,0,0,1,0,0,0,1
1,13,1,1,2,2,33,1,0,0,42,1,0,1,4,3,21.2,0,1,0,0,0,0,0,1,0,0,1
1,2,1,1,1,1,24,1,0,1,19,9,1,1,2,4,9.5,0,1,1,0,1,0,1,1,0,0,1
1,18,1,1,1,1,38,0,0,1,17,1,1,1,4,2,8.6,0,2,1,0,1,0,1,1,0,0,1
1,17,0,0,1,1,40,0,0,0,20,1,0,0,2,1,10,0,1,1,0,1,0,1,0,0,0,0
1,0,0,1,1,1,23,0,0,1,18,0,1,0,4,4,9,0,1,0,1,1,0,0,1,0,0,1
1,12,1,1,3,2,48,0,0,0,51,0,1,1,4,1,25,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,2,2,23,1,0,0,36,1,0,1,4,5,17.7,0,2,0,0,0,0,0,0,0,0,1
1,6,1,1,2,2,26,1,0,0,44,1,1,0,4,3,21.3,0,2,0,1,1,0,0,1,0,0,1
1,1,1,1,1,1,58,0,0,1,12,8,1,1,2,1,5.8,1,2,1,0,1,0,1,1,0,1,1
1,4,1,1,1,1,40,1,0,1,21,0,1,0,2,2,10.2,0,2,1,0,1,0,1,1,0,0,1
1,8,0,0,2,2,27,1,0,0,36,0,0,0,4,2,17.8,0,1,0,0,0,0,0,0,0,0,1
1,7,1,1,1,1,35,0,0,1,21,1,1,1,4,2,10.6,0,1,1,0,1,0,1,1,0,0,1
1,10,1,0,2,2,41,1,0,0,38,1,0,1,2,2,19.9,0,2,0,0,1,0,1,1,0,0,1
1,0,1,0,1,1,25,0,0,0,23,1,1,1,3,1,11.5,0,2,1,1,1,0,1,1,0,0,1
1,4,0,0,2,1,24,1,0,1,26,0,1,0,4,4,12.6,0,4,0,1,1,0,0,1,0,0,0
1,6,0,1,2,1,57,1,0,0,25,1,1,1,4,2,12.6,0,3,0,0,1,0,1,1,0,0,1
1,12,1,0,2,2,62,1,0,1,34,1,0,0,3,4,17.3,0,1,0,1,1,0,1,1,0,0,1
1,16,1,1,1,1,47,1,0,1,22,1,1,0,1,2,11.5,0,1,1,1,0,0,1,1,0,0,1
1,11,1,0,1,1,47,1,0,0,19,1,0,1,4,5,9.4,0,1,0,1,1,0,1,0,0,0,0
1,2,1,0,1,1,28,0,0,1,22,0,0,0,2,2,11.3,0,2,0,0,1,0,0,1,0,0,1
1,9,1,1,2,1,46,1,0,1,28,1,1,0,1,3,13.8,0,1,1,1,1,0,1,1,0,0,1
1,2,1,1,2,1,21,0,0,0,29,0,1,0,3,2,14.7,0,2,0,0,0,0,0,0,0,1,1
1,8,1,1,2,2,27,1,0,0,46,0,1,0,4,6,22.8,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,1,1,19,1,0,1,23,0,1,1,2,5,11.6,0,2,1,1,1,0,0,1,0,0,1
1,2,0,1,2,2,26,1,0,0,32,0,0,0,4,2,16,0,2,0,0,0,0,0,1,0,0,1
1,29,1,1,1,1,48,1,0,0,19,1,0,0,2,3,9.6,0,4,0,0,1,0,0,1,0,0,1
1,16,0,0,1,1,39,1,0,1,19,1,1,1,1,3,9.5,0,2,1,1,1,0,1,1,0,0,0
1,3,1,1,1,1,27,1,0,1,21,1,0,1,2,5,10.2,0,1,1,0,1,0,1,1,0,0,1
1,9,1,1,2,2,31,1,1,1,40,1,1,1,4,4,21.3,0,2,1,0,1,1,1,1,0,0,1
1,10,0,0,1,1,34,0,1,0,20,9,0,0,3,1,10,0,1,0,0,0,0,0,0,0,1,1
1,0,1,1,1,1,21,0,1,1,13,0,1,1,3,2,6.3,0,1,1,0,1,1,0,1,0,1,1
1,0,1,0,1,1,21,0,1,1,22,1,0,1,3,2,11,0,1,1,1,1,0,1,1,0,0,0
1,2,1,1,3,3,25,0,1,1,68,0,1,1,4,3,33.5,0,2,1,0,1,0,0,0,0,0,1
1,3,1,1,1,1,22,0,1,1,23,1,1,1,4,1,11.5,0,3,1,0,1,0,1,1,0,0,1
1,22,1,1,3,3,41,0,1,1,68,0,1,0,4,2,34.3,0,1,0,0,0,0,0,1,0,0,1
1,8,0,0,2,2,38,0,1,1,30,0,1,0,4,2,15.2,0,1,0,0,0,0,0,0,0,0,1
1,4,1,1,3,3,29,1,1,0,74,0,0,0,4,4,37.3,0,5,1,0,1,0,0,1,0,0,1
1,0,1,0,2,1,22,1,1,0,25,1,0,1,3,4,12.1,0,4,0,0,1,0,1,1,0,0,1
1,7,1,1,1,1,28,1,1,1,15,0,1,0,5,6,7.5,0,2,1,0,1,0,1,1,0,0,1
1,16,1,1,2,1,42,0,1,0,28,0,0,1,3,1,13.9,0,1,0,0,1,0,0,1,0,0,0
1,3,1,1,1,1,23,1,1,1,14,1,1,0,4,4,6.9,0,3,0,1,1,0,0,1,0,1,1
1,14,1,0,1,1,45,1,1,0,22,1,0,0,3,2,11.1,0,1,1,0,1,0,1,0,0,0,0
1,0,1,1,1,1,19,1,1,1,16,0,1,0,2,6,7.9,0,1,1,0,1,0,0,1,0,0,1
1,0,0,1,1,1,20,0,1,1,21,1,1,0,3,3,10.6,0,1,0,1,1,0,1,1,0,0,1
1,6,1,1,2,1,26,1,1,0,26,0,0,0,5,2,12.9,0,1,0,0,0,0,0,1,0,0,1
1,7,0,1,2,2,46,0,1,1,33,1,1,1,3,1,15.9,0,3,1,0,1,0,1,1,0,0,1
1,0,1,1,1,1,23,0,1,1,20,0,1,0,4,1,10.5,0,1,1,1,1,0,0,1,0,0,1
1,1,1,1,2,2,20,1,1,1,32,0,1,1,3,2,16.2,0,1,1,0,1,0,0,1,0,0,1
1,0,0,0,3,3,28,0,1,0,74,1,0,1,5,1,37.4,0,1,0,0,0,0,0,0,0,0,1
1,2,1,1,1,1,22,1,1,0,21,1,0,1,4,7,10.7,0,1,1,1,0,0,0,1,0,0,1
1,0,0,1,1,1,20,1,1,0,19,0,1,0,2,4,9.5,0,1,0,1,1,0,0,1,0,0,0
1,0,0,1,1,1,19,1,1,0,20,1,0,1,2,5,10.3,0,3,1,0,1,1,0,1,1,0,0
1,23,1,0,4,3,51,1,1,1,77,1,1,1,3,4,38.5,0,1,1,0,1,0,1,1,0,0,1
1,28,0,0,2,2,49,1,1,0,38,1,0,0,4,2,18.7,0,1,0,1,0,0,0,0,0,0,1
1,1,1,1,1,1,23,0,1,1,19,1,1,1,1,1,9.3,0,2,1,0,1,1,1,1,0,0,1
1,0,1,0,1,1,19,0,1,0,16,0,0,1,2,3,8,0,1,1,0,1,0,1,1,0,0,1
1,3,1,0,2,1,24,1,1,0,27,0,1,0,4,3,13.5,0,2,0,0,1,0,0,1,0,0,1
1,14,1,1,2,2,39,1,1,0,41,1,0,1,3,2,20.4,0,1,1,0,1,0,0,1,0,0,1
1,5,1,0,2,2,42,0,1,0,33,1,0,0,3,1,16.4,0,1,0,0,0,0,0,0,0,1,1
1,0,1,1,2,2,20,1,1,1,37,1,1,1,3,4,18.5,0,1,1,0,1,0,0,1,0,0,1
1,8,0,0,4,3,29,1,1,1,93,1,1,0,4,4,46.9,0,1,1,1,1,0,1,1,0,0,1
1,1,1,1,2,2,22,1,1,0,35,0,1,0,4,2,17.5,0,1,0,0,1,0,0,1,0,0,1
1,17,1,1,1,1,42,1,1,1,23,1,1,1,1,2,11.2,0,2,1,0,1,0,1,1,0,1,1
1,0,1,1,2,2,34,1,1,0,38,0,1,1,4,4,18.7,0,3,1,0,1,0,1,1,0,0,1
1,25,1,0,2,2,49,1,1,0,47,1,0,1,2,3,23.5,0,4,1,0,1,0,0,1,0,0,1
1,5,1,0,2,1,25,1,1,0,25,1,0,0,3,3,12.4,0,1,0,0,0,0,1,1,0,0,0
1,7,1,1,2,2,44,0,1,1,33,0,0,1,2,1,16.3,0,1,0,0,1,0,1,1,0,1,1
1,4,1,1,2,2,37,0,1,0,30,0,0,1,3,3,15,0,2,1,1,1,0,0,1,0,0,1
1,2,1,0,3,2,22,1,1,1,61,1,0,0,4,4,29.6,0,2,0,0,1,0,0,0,0,0,1
1,9,1,1,2,2,28,1,1,0,47,0,0,1,5,2,23.9,0,1,1,0,0,0,0,1,0,0,1
1,2,1,1,1,1,25,1,1,0,20,1,1,1,1,7,10,0,2,1,0,1,0,1,1,0,0,1
1,0,1,1,1,1,21,1,1,0,18,1,0,0,3,4,9,0,2,1,0,1,0,0,1,0,0,1
1,26,1,1,1,1,61,1,1,0,23,1,1,1,2,2,11.6,0,4,1,1,1,0,1,1,0,0,1
1,6,1,1,2,1,40,0,1,1,25,1,0,1,2,3,12.1,0,3,1,0,1,0,1,1,0,1,1
1,22,0,0,1,1,49,1,1,1,24,0,1,0,4,3,12,0,1,1,1,1,0,0,1,0,0,0
1,2,0,0,2,1,26,1,1,0,29,1,0,0,4,4,14.7,0,2,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,26,1,1,0,15,1,0,1,1,5,7.4,0,1,1,1,1,0,0,1,0,0,1
1,1,1,1,2,1,21,1,1,0,27,0,1,1,3,4,12.8,0,2,1,0,1,0,1,1,0,0,1
1,5,1,1,1,1,31,0,1,1,18,1,1,1,1,2,9.1,0,2,1,1,1,1,1,1,0,0,1
1,13,1,0,2,2,41,0,1,0,31,1,0,1,2,4,16,0,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,1,21,1,1,1,19,0,1,1,3,7,9.6,0,1,1,0,1,0,1,1,0,0,1
1,28,1,1,2,2,50,0,1,0,41,0,0,0,3,1,21.2,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,2,1,19,0,1,0,29,0,0,1,2,4,14.6,0,1,1,0,1,0,0,1,0,0,1
1,0,1,1,2,2,20,0,1,0,34,0,0,1,3,1,16.9,0,2,1,0,1,0,0,1,0,0,1
1,20,1,1,1,1,46,1,1,1,20,1,1,0,1,3,10,0,1,1,0,1,0,1,1,0,0,1
1,9,1,1,4,3,34,0,1,1,80,1,0,1,4,1,39.2,0,2,1,0,1,0,0,1,0,0,1
1,11,1,0,2,1,30,0,1,0,26,0,0,1,5,1,13.2,0,1,0,0,1,0,1,1,0,0,1
1,27,1,1,1,1,70,1,1,1,20,0,0,0,4,2,9.5,0,1,0,0,1,0,0,0,0,0,1
1,6,1,1,2,2,29,0,1,0,35,0,1,1,5,1,17.3,0,1,0,0,0,0,0,0,0,0,1
1,8,1,1,2,1,27,1,1,0,31,0,0,0,5,5,14.8,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,2,2,25,0,1,1,32,0,0,1,4,1,16.1,0,1,1,0,1,0,0,1,0,0,1
1,9,1,1,3,3,33,1,1,0,70,1,0,0,3,4,35,0,3,0,0,1,0,1,1,0,0,1
1,0,1,1,1,1,24,1,1,1,22,1,1,0,3,3,10.8,0,1,1,0,1,0,1,1,0,0,1
1,2,1,1,2,1,25,1,1,1,25,0,1,1,2,5,12.7,0,1,1,0,1,0,1,1,0,1,1
1,9,1,1,1,1,28,0,1,1,20,0,1,1,5,2,10,0,1,0,1,1,0,0,0,0,0,1
1,15,1,0,1,1,36,1,1,0,21,1,0,1,1,2,10.6,0,1,1,1,1,0,1,1,0,0,0
1,6,1,1,1,1,27,1,1,1,23,1,1,1,4,4,11.7,0,2,1,1,1,0,1,1,0,0,1
1,4,1,0,2,2,23,1,1,1,42,8,1,1,4,5,20.7,0,2,1,1,1,0,0,1,0,0,0
1,0,1,0,1,1,18,1,1,1,18,1,0,1,2,4,8.7,0,1,0,1,1,0,1,0,0,0,1
1,1,1,1,2,1,21,0,1,1,29,1,0,1,3,4,14.2,0,2,0,0,1,0,1,0,0,0,1
1,31,1,0,2,2,58,1,1,1,33,1,0,0,2,2,16.5,0,1,1,1,1,0,1,1,0,0,1
1,8,1,1,1,1,36,0,1,0,15,1,1,1,2,1,7.5,0,1,1,1,1,0,1,1,0,1,1
1,3,1,1,1,1,36,1,1,1,22,1,1,1,1,2,11.2,0,1,1,1,1,0,1,1,0,0,1
1,0,1,0,1,1,32,1,1,0,23,0,0,1,4,4,12,0,1,0,0,0,0,0,0,0,0,1
1,6,1,0,1,1,27,0,1,1,19,0,1,0,3,1,9.3,0,2,1,0,1,0,0,1,0,0,1
1,30,0,0,4,3,55,0,1,0,97,0,0,0,4,1,48.5,0,1,0,1,0,0,0,0,0,0,1
1,9,0,1,2,1,32,0,1,1,30,0,1,1,3,2,14.7,0,1,0,1,1,0,1,1,0,0,1
1,8,1,1,2,2,34,0,1,1,37,1,1,1,3,2,18.4,0,1,1,0,1,0,0,1,0,0,1
1,0,1,1,1,1,18,0,1,1,13,1,1,1,2,1,6.4,0,1,1,0,1,0,1,1,0,0,1
1,0,1,1,1,1,20,1,1,1,17,0,0,1,3,5,8.4,0,1,0,0,0,1,0,1,1,1,1
1,0,0,0,1,1,20,1,1,0,22,1,1,1,2,4,11,0,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,1,29,0,1,0,17,1,0,1,2,5,8.4,0,1,1,1,1,0,0,1,0,0,1
1,4,1,0,1,1,34,0,1,0,17,1,0,0,2,1,8.5,0,3,0,1,0,0,1,1,0,0,1
1,0,1,1,2,2,24,1,1,1,34,0,0,1,4,3,17,0,3,0,0,0,0,0,0,0,1,1
1,0,0,0,2,2,29,0,1,0,31,0,0,1,4,2,15.5,0,2,0,0,1,0,0,0,0,0,0
1,2,1,1,2,2,21,0,1,0,29,0,1,0,3,1,15,0,2,0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,24,1,1,1,17,1,1,1,4,3,8.4,0,1,1,0,1,0,1,1,0,0,1
1,8,1,0,2,2,29,1,1,0,29,0,1,0,4,4,15.1,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,2,2,20,1,1,1,49,1,0,1,3,5,24.7,0,3,1,0,1,0,1,1,0,0,1
1,20,1,0,2,1,49,0,1,0,27,1,1,0,3,1,13.5,0,2,1,0,1,0,1,1,0,0,1
1,2,1,1,2,2,24,0,1,0,38,1,1,1,4,3,19.1,0,1,1,0,1,0,0,1,0,0,1
1,5,0,0,3,2,38,0,1,0,55,1,0,1,4,1,28,0,1,0,0,0,0,0,0,0,0,1
1,13,1,1,1,1,32,1,1,1,18,1,1,1,2,3,8.9,0,3,1,0,1,0,0,1,0,0,1
1,0,1,1,2,2,19,1,1,0,38,0,0,1,2,4,18.9,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,26,0,1,0,19,0,0,1,2,4,9.2,0,2,1,0,0,1,0,1,0,1,1
1,9,1,1,2,1,30,0,1,1,25,1,1,1,1,1,12.1,0,1,1,0,1,0,1,1,0,1,1
1,21,1,1,2,1,43,0,1,0,28,9,1,1,2,1,13.8,0,1,1,0,1,0,1,1,0,1,1
1,0,1,1,2,1,19,1,1,0,26,1,0,1,2,4,13.1,0,1,0,0,1,0,0,0,0,0,1
1,12,1,0,2,2,33,0,1,1,32,1,1,0,4,1,16,0,1,0,0,0,0,0,1,0,0,1
1,8,0,1,2,2,40,1,1,0,33,1,1,0,3,3,16.4,0,2,1,0,0,0,1,1,0,0,1
1,1,0,1,1,1,20,0,1,1,14,1,0,1,1,1,7,0,1,1,0,1,1,1,1,0,1,1
1,4,1,1,2,1,27,1,1,1,25,1,1,1,4,4,12.7,0,1,1,0,1,0,0,1,0,0,1
1,9,0,1,1,1,31,1,1,0,23,1,0,0,2,3,11.4,0,2,0,0,0,0,0,1,0,0,1
1,4,0,1,2,1,25,0,1,1,25,1,1,1,2,2,13,0,3,1,1,1,0,1,1,0,0,1
1,10,1,1,2,2,31,1,1,0,39,1,0,1,2,4,20,0,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,1,23,1,1,1,19,1,1,1,3,4,9.5,0,1,1,0,1,0,1,1,0,0,1
1,7,1,0,1,1,31,0,1,0,16,1,1,0,2,2,8,0,2,0,1,1,0,1,1,0,0,1
1,13,1,1,2,2,40,1,1,0,31,0,0,0,2,5,15.4,0,1,1,1,0,0,0,0,0,0,0
1,2,1,0,3,2,27,0,1,0,59,0,0,0,5,4,29.2,0,1,0,1,0,0,0,1,0,0,1
1,18,1,1,2,2,38,1,1,1,31,1,1,1,2,5,15.8,0,3,1,0,1,0,1,1,0,0,1
1,2,1,1,1,1,23,0,1,1,20,0,0,1,3,2,10.2,0,2,1,1,0,0,0,1,1,1,0
1,3,1,1,1,1,25,1,1,1,18,1,1,0,3,4,8.7,0,1,0,0,0,1,1,1,0,0,1
1,6,0,0,2,1,29,0,1,0,28,0,0,0,5,1,14.4,0,1,0,0,0,0,0,0,0,0,1
1,3,1,1,1,1,28,0,1,0,24,1,1,1,2,4,11.6,0,2,1,0,1,1,1,1,0,1,0
1,1,1,1,1,1,21,0,1,0,22,1,0,0,3,2,10.3,0,1,1,0,1,0,1,1,0,0,1
1,36,1,0,2,2,64,0,1,1,41,1,0,0,2,1,21.1,0,1,0,1,0,0,1,1,0,0,1
1,4,1,0,1,1,23,1,1,1,22,0,1,0,3,3,10.8,0,1,0,0,1,0,0,1,0,0,1
1,16,0,0,2,1,37,0,1,0,30,1,1,1,1,1,14.9,0,2,0,0,1,0,1,1,0,1,0
1,15,1,0,2,2,37,1,1,0,38,1,0,0,5,2,18.6,0,1,0,1,1,0,0,0,0,0,0
1,9,1,1,1,1,30,1,1,1,15,1,1,1,2,4,7.4,0,1,1,0,1,0,0,1,0,0,1
1,8,1,1,2,1,29,0,1,0,28,0,0,0,4,1,14.2,0,1,0,0,0,0,1,0,0,0,1
1,19,1,0,4,3,48,1,1,0,87,1,0,0,5,4,43.5,0,1,1,1,1,0,1,1,0,0,1
1,2,0,1,2,1,34,0,1,0,26,1,0,1,4,3,13.2,0,1,0,0,0,0,0,0,0,0,1
1,2,1,0,3,3,23,1,1,0,70,0,0,0,4,3,35.1,0,3,0,1,1,0,0,0,0,0,0
1,0,1,1,1,1,19,1,1,1,16,1,1,0,2,5,7.8,0,1,1,1,1,0,0,1,0,1,1
1,1,1,1,1,1,20,1,1,1,21,1,1,1,3,5,10.4,0,2,1,0,1,0,1,1,0,0,1
1,6,1,1,2,1,25,1,1,1,26,0,1,1,4,6,13,0,1,1,0,1,0,0,0,0,0,1
1,9,1,1,2,2,28,1,1,1,30,0,1,0,3,8,15.3,0,1,0,1,1,0,1,1,0,0,1
1,1,1,0,3,2,25,0,1,0,50,1,0,1,3,2,25,0,2,1,1,1,0,0,1,0,0,1
1,2,1,1,3,2,21,1,1,1,59,0,0,0,3,4,29.7,0,1,0,1,0,0,0,1,0,0,1
1,5,1,1,2,2,25,0,1,0,34,0,1,1,4,3,16.8,0,1,1,0,1,1,0,1,0,0,1
